ident,type,latitude_deg,longitude_deg
SIR9,small_airport,-7.100204,-49.520193
SIRB,small_airport,-21.771111,-54.381668
SIRC,small_airport,-10.325341,-53.585920
SIRF,small_airport,-8.631111,-35.271667
SIRH,small_airport,-18.263323,-54.311836
SIRI,small_airport,-13.906082,-38.940804
SIRJ,closed,-4.304645,-56.218103
SIRK,heliport,-19.925768,-43.931354
SIRL,heliport,-19.982484,-48.264903
SIRN,small_airport,-14.769135,-51.985738
SIRO,heliport,-23.563240,-46.651356
SIRS,small_airport,-19.636525,-48.789251
SIRU,small_airport,-16.927115,-54.070919
SIRV,small_airport,-16.118055,-58.765835
SIRW,small_airport,-6.874737,-45.306809
SIRX,heliport,-23.024389,-44.342784
SIRY,heliport,-23.465835,-46.581903
SIRZ,heliport,-23.569435,-46.691203
SIS3,small_airport,-12.651231,-41.577600
SIS4,heliport,-20.233328,-45.128336
SIS6,small_airport,-9.303465,-46.805736
SIS7,small_airport,-11.324712,-53.979022
SIS8,small_airport,3.576939,-61.405331
SIS9,small_airport,-20.641003,-46.338861
SISC,heliport,-19.957345,-47.768866
SISD,small_airport,-18.145220,-51.273805
SISH,heliport,-3.720225,-38.542485
SISJ,small_airport,-17.455984,-55.563730
SISK,small_airport,-18.864500,-52.047400
SISL,small_airport,-16.894737,-55.906720
SISM,heliport,-7.920322,-34.891157
SISN,small_airport,-17.072613,-45.874819
SISO,small_airport,-0.091667,-49.580555
SISQ,heliport,-26.306389,-48.933334
SIST,heliport,-25.683651,-48.460347
SISV,small_airport,-13.897372,-57.104208
SISW,small_airport,-13.824526,-59.163458
SISX,small_airport,-19.379788,-56.057986
SISY,small_airport,-25.450986,-49.142200
SIT2,small_airport,-10.045839,-50.612975
SIT3,small_airport,-19.907665,-53.699580
SIT4,small_airport,-8.950106,-49.976961
SIT6,small_airport,-12.335060,-57.026775
SIT8,small_airport,-8.959797,-46.814131
SITB,small_airport,-23.013280,-53.790618
SITE,heliport,-23.566308,-46.642617
SITG,heliport,-22.893898,-43.215054
SITJ,small_airport,-7.490400,-46.144934
SITK,heliport,-23.467395,-46.485917
SITL,small_airport,-5.049167,-40.234167
SITP,heliport,-23.602222,-47.273335
SITQ,heliport,-23.620374,-46.699040
SITR,small_airport,-20.140971,-55.074709
SITS,small_airport,-13.130369,-55.981722
SITU,small_airport,-17.944125,-50.339237
SITX,small_airport,-19.774445,-55.521667
SIU4,small_airport,-12.496661,-46.062714
SIU6,small_airport,-19.177153,-51.833731
SIU7,small_airport,-12.211800,-52.847450
SIU8,heliport,-16.344567,-47.885117
SIU9,small_airport,-13.295133,-56.415117
SIUD,heliport,-23.538534,-46.607577
SIUE,heliport,-22.598926,-47.881100
SIUF,small_airport,-10.156944,-53.701668
SIUG,small_airport,-22.496183,-51.905572
SIUI,heliport,-21.781148,-43.361251
SIUM,small_airport,-8.556111,-46.849998
SIUO,small_airport,-10.720669,-52.278560
SIUP,heliport,-12.673637,-38.273449
SIUQ,small_airport,-20.975095,-54.329528
SIUR,small_airport,-19.610011,-53.496045
SIUS,small_airport,-22.711748,-54.045042
SIUU,small_airport,-16.518436,-57.041305
SIUW,small_airport,-20.839112,-52.301478
SIV3,small_airport,-13.962158,-46.804631
SIV4,small_airport,-11.641339,-45.801692
SIV6,heliport,-18.790325,-44.950350
SIV7,small_airport,-12.846298,-54.225275
SIV8,small_airport,-21.323333,-52.606389
SIV9,small_airport,-16.717362,-52.765535
SIVB,heliport,-19.985428,-43.965118
SIVC,small_airport,-13.760061,-49.477873
SIVD,small_airport,-16.944212,-46.272526
SIVE,small_airport,-23.503805,-48.000453
SIVG,small_airport,-11.876013,-55.444443
SIVH,heliport,-20.705170,-47.881379
SIVI,heliport,-22.912730,-47.064126
SIVJ,small_airport,-19.451074,-43.899779
SIVN,small_airport,-16.602173,-43.771033
SIVO,small_airport,-12.448056,-51.774166
SIVP,small_airport,-14.441618,-50.535837
SIVQ,small_airport,-22.082222,-54.201111
SIVR,small_airport,-7.629534,-56.746169
SIVS,heliport,-23.610947,-47.000595
SIVT,heliport,-20.283996,-44.110851
SIVU,small_airport,-20.422911,-40.332484
SIVV,small_airport,-16.931465,-56.228961
SIVW,small_airport,-24.709625,-48.022828
SIVX,heliport,-23.530615,-47.265912
SIVZ,small_airport,-29.187105,-56.543949
SIW2,small_airport,-6.055833,-56.265833
SIW3,small_airport,-13.455195,-47.794868
SIW4,small_airport,-18.720293,-53.179518
SIW5,heliport,-16.721997,-49.187425
SIW6,small_airport,-13.649617,-52.503892
SIW7,small_airport,-11.894817,-52.244344
SIWA,small_airport,-10.748540,-59.373776
SIWB,small_airport,-23.190468,-55.289855
SIWE,small_airport,-27.212700,-50.956501
SIWI,small_airport,-13.927482,-57.242759
SIWJ,small_airport,-15.528713,-55.141441
SIWK,small_airport,-14.050007,-55.384850
SIWM,small_airport,-17.988193,-49.538319
SIWN,small_airport,-17.849879,-49.582296
SIWQ,small_airport,-20.961670,-53.070509
SIWR,small_airport,-13.799722,-50.488808
SIWS,heliport,-22.949709,-44.075153
SIWV,small_airport,-7.856935,-56.716441
SIWX,heliport,-23.598274,-46.897845
SIWY,small_airport,-17.512801,-55.773161
SIWZ,small_airport,-19.481135,-56.484526
SIX2,heliport,-16.438333,-39.072222
SIX3,heliport,-12.980647,-38.778361
SIX6,small_airport,-9.305139,-50.904781
SIX7,small_airport,2.720292,-60.667981
SIX8,small_airport,-10.385710,-56.579382
SIXA,small_airport,-20.529893,-51.096039
SIXC,heliport,-23.510562,-46.692951
SIXD,small_airport,-30.844725,-55.566051
SIXE,small_airport,-30.050278,-51.443611
SIXF,small_airport,-17.383446,-47.536232
SIXG,small_airport,-18.032260,-47.463856
SIXH,heliport,-26.288918,-48.845537
SIXJ,heliport,-20.166146,-44.918587
SIXK,small_airport,-23.167497,-54.202307
SIXO,small_airport,-13.983586,-59.656623
SIXP,small_airport,-14.072300,-57.450699
SIXQ,small_airport,-23.843515,-55.436156
SIXS,heliport,-23.626944,-46.702500
SIXV,small_airport,-18.145292,-53.363466
SIY2,small_airport,-13.136646,-45.997353
SIY3,heliport,-22.279331,-43.137011
SIY4,heliport,-22.298043,-42.817949
SIY6,heliport,-12.551694,-39.241722
SIY7,small_airport,-10.557178,-45.854519
SIY8,small_airport,-11.540317,-48.402683
SIY9,small_airport,-3.280072,-51.301631
SIYB,heliport,-23.646465,-46.882439
SIYC,heliport,-12.859253,-38.317058
SIYE,small_airport,-19.096390,-55.569721
SIYG,heliport,-3.719256,-38.474057
SIYH,small_airport,-18.981943,-55.291829
SIYI,small_airport,-17.261915,-51.146516
SIYK,small_airport,-17.455760,-48.217532
SIYL,heliport,-22.853007,-45.237778
SIYN,small_airport,-11.902683,-61.227750
SIYO,small_airport,-17.256033,-51.306059
SIYU,heliport,-23.602145,-46.692504
SIYV,heliport,-22.996973,-43.346549
SIYY,small_airport,-17.456944,-56.841111
SIYZ,heliport,-23.611512,-46.694695
SIZ4,small_airport,2.089656,-61.824728
SIZ6,small_airport,-10.229688,-47.879113
SIZ7,small_airport,-19.406111,-51.250000
SIZ8,small_airport,-15.143889,-50.893889
SIZ9,small_airport,-13.947143,-55.244686
SIZB,heliport,-22.424998,-42.980177
SIZC,small_airport,-20.779444,-41.995556
SIZE,heliport,-22.996625,-47.123618
SIZF,small_airport,-23.995001,-53.956112
SIZG,small_airport,-22.607901,-48.387901
SIZH,small_airport,-19.996856,-51.514247
SIZI,small_airport,-18.755003,-51.477224
SIZJ,heliport,-20.979532,-48.447180
SIZK,small_airport,-14.873780,-52.110643
SIZL,small_airport,-22.747696,-49.844977
SIZO,small_airport,-14.190300,-51.643902
SIZQ,small_airport,-23.036667,-48.441111
SIZS,small_airport,-13.536658,-53.440619
SIZU,small_airport,-13.434653,-54.276536
SIZV,heliport,-19.960035,-44.117841
SIZW,heliport,-4.111667,-38.248055
SIZX,small_airport,-11.296600,-57.549500
SIZY,heliport,-22.695981,-47.561842
SJ08,small_airport,-18.964488,-53.536173
SJ09,small_airport,-10.518620,-40.084642
SJ0C,small_airport,-10.827200,-55.959839
SJ10,small_airport,-19.138229,-57.528604
SJ12,small_airport,-20.330833,-51.382778
SJ14,small_airport,-12.461196,-49.388322
SJ15,small_airport,-16.665515,-47.389187
SJ1K,heliport,-2.748636,-42.042203
SJ1O,small_airport,-13.152742,-57.976106
SJ1R,small_airport,-16.870278,-50.959770
SJ1V,small_airport,-16.881320,-49.012292
SJ1Z,small_airport,-14.211363,-47.077131
SJ22,small_airport,-10.763943,-54.485039
SJ23,small_airport,-15.648889,-40.835833
SJ24,heliport,-22.737500,-45.533889
SJ27,small_airport,-5.403056,-57.168056
SJ28,small_airport,-15.788568,-51.006827
SJ29,small_airport,-16.294952,-55.665592
SJ2A,small_airport,-22.286278,-54.620380
SJ2B,small_airport,-28.191944,-55.271667
SJ2C,small_airport,-4.863218,-37.251184
SJ2E,small_airport,-10.919444,-57.921667
SJ2F,small_airport,-21.983333,-57.080833
SJ2G,small_airport,-5.699685,-58.028317
SJ2H,small_airport,-28.310556,-55.120278
SJ2I,small_airport,-9.730556,-47.525278
SJ2J,small_airport,-17.452930,-56.247309
SJ2L,heliport,-20.574722,-46.911389
SJ2M,small_airport,-7.590863,-55.694675
SJ2N,small_airport,-7.236667,-34.968611
SJ2O,small_airport,-10.517746,-49.901515
SJ2P,small_airport,-10.224167,-46.111944
SJ2Q,heliport,-23.360000,-47.536111
SJ2R,small_airport,-8.613260,-37.259672
SJ2S,small_airport,-13.868611,-55.081111
SJ2T,small_airport,-20.398145,-56.643523
SJ2U,small_airport,-16.978746,-55.660052
SJ2V,small_airport,-13.040915,-48.784391
SJ2W,small_airport,3.133324,-61.041673
SJ2X,small_airport,-23.878611,-55.036944
SJ2Z,heliport,-13.113333,-38.875278
SJ32,small_airport,-30.502993,-54.279663
SJ33,small_airport,-9.421111,-65.556111
SJ34,small_airport,-14.962778,-59.709167
SJ36,small_airport,-12.622778,-51.765833
SJ37,small_airport,-6.255833,-44.160278
SJ39,small_airport,-14.114444,-52.191667
SJ3A,small_airport,-20.585964,-55.230008
SJ3B,small_airport,-8.211215,-35.478104
SJ3C,small_airport,-23.545278,-54.360833
SJ3D,small_airport,-13.866310,-45.165353
SJ3E,small_airport,-30.155468,-54.503399
SJ3F,small_airport,3.489630,-51.484652
SJ3G,small_airport,-22.890231,-54.311868
SJ3H,heliport,-29.661775,-51.098050
SJ3I,heliport,-13.440556,-38.903333
SJ3J,small_airport,-9.320278,-50.239444
SJ3K,small_airport,-8.016389,-46.637222
SJ3L,small_airport,-13.190361,-46.077921
SJ3M,small_airport,2.937261,-60.722429
SJ3N,small_airport,-23.519286,-55.494207
SJ3O,small_airport,-18.687867,-64.468139
SJ3P,small_airport,-17.417740,-50.987398
SJ3Q,small_airport,-15.655556,-51.753333
SJ3S,small_airport,-9.283696,-51.360567
SJ3T,small_airport,-22.974350,-54.613843
SJ3U,small_airport,-3.001389,-49.398889
SJ3V,small_airport,-17.300278,-46.439444
SJ3W,heliport,-23.500556,-46.966111
SJ3X,small_airport,-10.801667,-45.743056
SJ3Y,small_airport,-20.662231,-49.639024
SJ3Z,small_airport,-14.261612,-45.982452
SJ42,small_airport,-11.627778,-55.091111
SJ43,small_airport,-5.909660,-46.288489
SJ44,small_airport,-6.831944,-59.306667
SJ46,small_airport,-15.073409,-51.494437
SJ47,heliport,-22.839795,-46.335791
SJ48,small_airport,-15.915035,-55.304195
SJ49,small_airport,-18.776389,-51.534167
SJ4A,small_airport,-6.361111,-43.688333
SJ4B,small_airport,2.681111,-60.890556
SJ4C,small_airport,-20.842222,-55.966667
SJ4D,small_airport,-5.848973,-43.520441
SJ4E,small_airport,-4.204621,-42.251454
SJ4F,small_airport,-21.481389,-52.176389
SJ4G,heliport,-9.358411,-37.986615
SJ4H,small_airport,-10.236111,-64.743611
SJ4I,small_airport,-8.906813,-37.928287
SJ4J,small_airport,-5.447313,-48.918968
SJ4L,small_airport,-9.694444,-35.831667
SJ4M,small_airport,-28.872859,-53.914382
SJ4N,small_airport,0.620000,-54.427222
SJ4O,heliport,-20.152848,-44.759408
SJ4P,small_airport,-10.901857,-56.613084
SJ4R,small_airport,-20.309371,-56.166923
SJ4S,small_airport,-25.678056,-52.258889
SJ4T,small_airport,-15.688056,-51.486944
SJ4U,small_airport,-11.800278,-57.593889
SJ4V,heliport,-16.397572,-48.927576
SJ4W,small_airport,-15.347287,-42.883896
SJ4X,small_airport,-18.468611,-45.291944
SJ4Z,small_airport,-7.737562,-42.303877
SJ56,heliport,-3.810593,-38.612253
SJ58,heliport,-23.410940,-47.020917
SJ5A,small_airport,2.737547,-60.677694
SJ5D,small_airport,-11.448306,-48.621628
SJ5M,heliport,-29.687790,-52.423860
SJ5R,heliport,-12.887147,-39.608194
SJ62,small_airport,-22.646685,-52.947378
SJ63,small_airport,-9.475000,-51.226944
SJ64,small_airport,-17.848333,-45.405556
SJ66,small_airport,-8.774545,-46.324752
SJ67,heliport,-17.579722,-44.195278
SJ68,small_airport,-11.975144,-52.120825
SJ69,small_airport,-21.479722,-55.043333
SJ6A,small_airport,1.091415,-56.189598
SJ6B,small_airport,-3.029722,-48.385000
SJ6C,heliport,-28.368056,-49.573889
SJ6D,small_airport,-6.254842,-51.525185
SJ6E,small_airport,-10.024705,-59.185286
SJ6F,small_airport,-21.959741,-54.197024
SJ6G,small_airport,-11.752841,-56.809015
SJ6H,small_airport,-19.970278,-56.743889
SJ6I,small_airport,-16.546641,-47.319496
SJ6J,heliport,-22.658078,-48.450791
SJ6K,small_airport,-12.220556,-60.443056
SJ6L,small_airport,-14.100833,-50.827222
SJ6M,small_airport,-11.150556,-50.951111
SJ6N,small_airport,-6.373263,-56.266211
SJ6P,small_airport,-14.466931,-49.381538
SJ6Q,small_airport,-17.165507,-42.831230
SJ6R,small_airport,-13.753889,-55.791111
SJ6S,small_airport,-10.446060,-49.166573
SJ6T,heliport,-21.209449,-47.798257
SJ6V,small_airport,-18.871388,-51.590484
SJ6W,heliport,-23.821433,-46.042453
SJ6X,small_airport,-17.096677,-54.980637
SJ6Y,small_airport,-4.712778,-48.039167
SJ6Z,small_airport,-12.677222,-45.770556
SJ72,heliport,-29.984444,-51.120556
SJ73,small_airport,-5.303921,-41.548193
SJ74,small_airport,-12.813464,-49.568577
SJ75,small_airport,-19.001551,-46.244389
SJ76,small_airport,-17.763006,-53.732727
SJ77,small_airport,-8.447778,-44.534167
SJ78,small_airport,-12.784784,-49.006227
SJ79,small_airport,-19.985583,-57.294659
SJ7A,small_airport,-11.593734,-46.117797
SJ7B,heliport,-20.724365,-48.916052
SJ7D,small_airport,-19.962230,-54.845550
SJ7E,heliport,-22.864478,-47.022136
SJ7F,small_airport,-22.329444,-54.170833
SJ7G,small_airport,-20.322279,-56.322877
SJ7H,heliport,-2.910000,-41.787800
SJ7I,small_airport,-12.139661,-55.224217
SJ7J,small_airport,-12.624542,-46.156236
SJ7K,small_airport,-3.589722,-43.463056
SJ7L,small_airport,-12.650924,-45.621572
SJ7M,heliport,-23.026194,-54.338066
SJ7N,small_airport,-20.134167,-53.297222
SJ7O,small_airport,-18.576024,-54.944981
SJ7P,small_airport,-7.623889,-55.226667
SJ7Q,small_airport,-20.650833,-56.666850
SJ7R,small_airport,-18.451111,-56.889444
SJ7S,small_airport,-17.182506,-54.858036
SJ7U,small_airport,-21.263407,-52.519180
SJ7V,small_airport,-14.955556,-59.919722
SJ7X,small_airport,-21.770740,-57.680401
SJ7Y,heliport,-23.527195,-46.587388
SJ82,small_airport,-19.130460,-53.281916
SJ83,small_airport,-17.020713,-54.202288
SJ84,small_airport,-10.466081,-50.534172
SJ86,heliport,-4.430515,-37.779065
SJ87,heliport,-3.925491,-38.382982
SJ88,small_airport,-20.615833,-55.640556
SJ89,small_airport,-14.567500,-53.932222
SJ8A,small_airport,-13.276460,-45.945415
SJ8B,small_airport,-2.803611,-60.048056
SJ8C,heliport,-23.473333,-47.023056
SJ8D,small_airport,-12.688333,-44.749722
SJ8E,small_airport,-18.498206,-41.867056
SJ8F,small_airport,-4.465765,-44.173350
SJ8G,small_airport,-20.712778,-54.781944
SJ8H,small_airport,-8.224167,-44.860833
SJ8K,small_airport,-19.531137,-55.282233
SJ8L,small_airport,-19.703965,-57.879781
SJ8M,heliport,-23.269470,-45.914120
SJ8O,small_airport,-12.524876,-61.118230
SJ8P,small_airport,-11.559250,-57.864790
SJ8Q,small_airport,3.213093,-61.094701
SJ8R,small_airport,-13.538346,-57.824913
SJ8S,small_airport,-5.717500,-44.968889
SJ8T,small_airport,0.816667,-59.853611
SJ8U,small_airport,-17.925417,-55.222753
SJ8V,small_airport,-8.203559,-45.311332
SJ8W,small_airport,-7.345424,-48.193969
SJ8X,small_airport,-15.549428,-51.103377
SJ8Y,small_airport,-18.021752,-56.825399
SJ8Z,small_airport,-13.292645,-52.381461
SJ92,small_airport,-16.120274,-52.485403
SJ93,small_airport,-13.203146,-52.194675
SJ98,small_airport,-32.010556,-52.600278
SJ99,small_airport,-6.354167,-45.296667
SJ9C,small_airport,-9.194895,-63.479199
SJ9D,small_airport,-13.360556,-54.428056
SJ9E,heliport,-26.172500,-49.315000
SJ9F,heliport,-23.011111,-43.289167
SJ9G,small_airport,-11.821104,-52.755192
SJ9H,small_airport,-12.879562,-48.895847
SJ9I,small_airport,-14.584137,-50.325800
SJ9J,small_airport,-8.155437,-44.964697
SJ9K,small_airport,-21.146389,-51.028889
SJ9L,small_airport,-12.147820,-45.477122
SJ9M,small_airport,-5.521257,-43.915000
SJ9N,small_airport,-15.684107,-57.575439
SJ9P,small_airport,-8.876667,-57.415278
SJ9Q,heliport,-23.450301,-46.459277
SJ9R,small_airport,-15.268562,-43.766898
SJ9S,small_airport,-15.778959,-55.240287
SJ9T,small_airport,-19.535715,-53.019455
SJ9U,small_airport,-11.414312,-45.423924
SJ9V,small_airport,-11.922222,-55.731389
SJ9W,heliport,-20.270556,-43.720278
SJ9X,small_airport,-8.798611,-46.260278
SJ9Z,small_airport,-23.634530,-49.145413
SJA0,heliport,-22.939853,-44.419945
SJA1,small_airport,-13.622050,-59.818825
SJA3,small_airport,-5.939722,-43.746389
SJA4,small_airport,-17.695556,-56.574444
SJA6,small_airport,-10.146933,-57.450860
SJA7,small_airport,-12.557569,-57.777829
SJA8,small_airport,-10.268253,-57.308721
SJA9,small_airport,-15.693655,-58.623495
SJAB,heliport,-25.692776,-54.432597
SJAC,small_airport,-11.471510,-51.688922
SJAD,heliport,-22.757058,-45.109295
SJAF,small_airport,-13.671667,-57.899783
SJAG,small_airport,-13.632080,-60.283854
SJAH,small_airport,-5.773889,-45.164722
SJAI,small_airport,-13.184792,-48.753031
SJAJ,heliport,-25.438934,-49.267792
SJAK,small_airport,-18.364181,-48.872128
SJAM,heliport,-23.248582,-46.571120
SJAN,heliport,-23.653713,-46.725186
SJAO,heliport,-23.403681,-46.831144
SJAP,heliport,-22.914178,-46.984856
SJAQ,small_airport,-16.116865,-46.354453
SJAR,small_airport,-20.017684,-50.893669
SJAS,small_airport,-21.669167,-49.173058
SJAT,heliport,-22.886912,-46.871454
SJAU,small_airport,-8.837720,-49.557499
SJAW,small_airport,-21.724679,-48.377154
SJAX,small_airport,-12.959310,-45.972805
SJAZ,small_airport,-12.770401,-46.023488
SJB4,heliport,-26.739722,-53.191667
SJB6,small_airport,-24.555267,-52.382210
SJB7,heliport,-19.657375,-43.913548
SJB8,small_airport,-15.146361,-51.871783
SJB9,small_airport,-15.396890,-52.554134
SJBA,heliport,-23.513706,-46.731040
SJBB,small_airport,-9.525193,-49.889005
SJBC,small_airport,-8.989448,-51.215305
SJBD,heliport,-12.979640,-38.461263
SJBE,heliport,-23.438866,-46.724435
SJBG,heliport,-22.909572,-43.178181
SJBH,heliport,-23.514999,-46.738458
SJBI,heliport,-22.440285,-47.698463
SJBJ,heliport,-23.613051,-46.851491
SJBK,small_airport,-5.679363,-54.244999
SJBL,heliport,-22.330565,-47.488994
SJBP,heliport,-23.595482,-46.687474
SJBQ,heliport,-19.675929,-46.904100
SJBT,small_airport,-19.575061,-56.100508
SJBU,small_airport,-17.014975,-44.791897
SJBV,heliport,-25.457364,-49.464636
SJBX,small_airport,-6.018827,-35.241276
SJBY,small_airport,-3.654280,-45.345200
SJBZ,small_airport,-18.958246,-51.110233
SJC1,small_airport,-13.442161,-52.727686
SJC4,small_airport,-11.436389,-47.125278
SJC6,heliport,-9.206667,-35.326667
SJC7,small_airport,-10.451944,-48.175278
SJC8,heliport,-22.300278,-46.983056
SJC9,heliport,-19.899167,-44.070278
SJCA,small_airport,-21.532177,-47.047270
SJCB,heliport,-23.513543,-46.734129
SJCD,small_airport,-17.725160,-53.938361
SJCF,small_airport,-13.191879,-52.312903
SJCG,heliport,-22.977854,-44.433582
SJCH,small_airport,-8.157490,-36.181313
SJCI,heliport,-23.194975,-45.874583
SJCL,small_airport,-14.529421,-50.411162
SJCO,small_airport,-21.497840,-50.094019
SJCP,small_airport,-17.068934,-50.846266
SJCQ,small_airport,-11.935500,-40.050701
SJCS,heliport,-23.595772,-46.683961
SJCV,heliport,-22.865024,-46.036706
SJCW,small_airport,-1.712050,-58.511200
SJCY,small_airport,-15.680085,-55.956030
SJCZ,small_airport,-12.430112,-54.250435
SJD2,small_airport,-17.850856,-53.298860
SJD4,small_airport,-14.635000,-46.406944
SJD6,heliport,-29.433768,-52.017450
SJD8,heliport,-20.191191,-44.683082
SJD9,heliport,-19.931383,-43.391731
SJDB,small_airport,-15.055868,-51.363991
SJDE,small_airport,-22.644834,-54.097620
SJDF,heliport,-15.824037,-48.067180
SJDI,small_airport,-22.852064,-54.208249
SJDJ,small_airport,-29.889211,-57.141910
SJDK,heliport,-20.884696,-51.369345
SJDL,small_airport,-17.302378,-55.852776
